answer_success,backend_error,blocked_path_hits,blocked_path_leakage,boundary_violation,budget,exclusion_field_conflict,expected_model_string,experiment_id,final_attempt_count,final_exact_success,final_json_parse_success,final_output_construction,finish_reason,forbidden_token_hits,forbidden_token_leakage,global_artifact_id,http_status,local_transport_path_failure_detected,logical_request_hash,matrix_role,mechanical_carry_failure_mode_detected,method,metric_record_sha256,missing_required_tokens,model,model_condition_id,openrouter_runtime_hardening_applied,output_bearing_state_conflict,parsed_output_sha256,primary_analysis_eligible,protected_token_hits,protected_token_leakage,provider,provider_call_count,raw_response_sha256,reasoning_content_present,reasoning_tokens_observed,record_mode_created_at_utc,record_mode_role,reliable_composite_success,reliable_success,requested_model,required_token_missing_count,required_token_recall,retry_policy_id,retry_policy_sha256,returned_model_match,revoked_token_hits,revoked_token_leakage,row_id,run_id,schema_version,score_error,score_row_emitted,selected_model_or_returned_model,stale_token_hits,stale_token_leakage,state_carry_surface_present,state_forbidden_token_negated,state_forbidden_token_present,state_governance_audit,state_governance_success,state_governance_success_legacy_no_conflict_only,state_hard_cap_used,state_internal_conflict,state_label_accuracy,state_required_token_negated,state_required_token_present,state_transition_accuracy,task_id
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_summary::budget300::run1,200,False,d4685ab539d70f4423b2231de94286b7a2435838c57cd9f5e4e5abb7bad3621d,budget300_diagnostic,False,rolling_summary,e93723875643622fc2ec7f4ad66499634b868d4b95394fe927ae7450ccdb651d,"['REQ_20_90F084', 'REQ_20_A26091', 'REQ_20_EBF8F7']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,7145e0a6a63d4263b537df488e625989490df48649a4885788c3813193cb0e13,False,[],False,openrouter,6,ec82cccdd416f66fd68fae5db9e9daad7a2118abc95afb55ec198d29329cf455,False,0,2026-06-29T03:50:57Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,3,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,False,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,True,True,False,0.0,False,False,0.0,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,['REQ_20_2CB557'],True,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,e359e97638b43b133a29b69d158baa669b0b540d7762a30889ae6aefbe3a6402,budget300_diagnostic,True,rolling_visible_carry_forward,ffbd5485bccf3805cf325a92c2be5d5c56a84212e9234f456fe924d92352aaa8,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,c0c748d99128504b1253037b7dd9772fe26b51e717b193b862f8c2aec700bf47,False,['REQ_20_ED2602'],True,openrouter,6,20f38751911918efcee38b87d3fd91cb2a4d3b0a202303035d4781e525c25f37,False,0,2026-06-29T03:50:59Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['REQ_20_2B4ED6'],True,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,['REQ_20_E34B71'],True,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.3,False,True,0.0,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium
False,False,['src/requirement/unit_20_a60bd2.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,62b227edf735e08b3e26e3b4a0fd2bec0cb4aca4fc589c1aed6574a8a86779b7,budget300_diagnostic,True,ssr_no_visible_carry,45e50614ce00c71df6cd80caef795f4cbc70b2fb35186b76137cb47233d87640,['REQ_20_EBF8F7'],anthropic/claude-opus-4.8,openrouter_claude48,True,False,da2aed436d597af345b258e88d87bdcefb0d669ac7083664e62a3bc75037849c,False,[],False,openrouter,6,a1561895b951f8f6afdc25f3764f760b1aafcbe4fea71f3d626731803623227b,False,0,2026-06-29T03:50:56Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,1,0.666667,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ACTIVE'], 'required_token_present_in_state': True}",True,True,True,False,0.2,False,True,0.0,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,b8b2cb21e28020abb5711321d6dbee419efbb88e365b11434430d89a0320c304,budget300_diagnostic,False,mature_ssr_loop,258270064ab9bb296e24d6ebd67645bef63d6059c2ecc7ebb77dbb7476398c49,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,f9bd50c64d6cd7a1a10bf763e6664a6070727cf873863ff5d73e1a830a37d1bf,False,[],False,openrouter,5,b36ce3860c4f489191bf0a5d2443a749c6ccea811af5981aec51eecc6a1218f6,False,0,2026-06-29T03:51:12Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,4,0.0,,,True,[],False,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_summary::budget300::run1,200,False,5c9facb2ff122e4baff4bf42119c881b1d2598bac20c195ad257e596eb8fe60e,budget300_diagnostic,True,rolling_summary,ce3e370ff5f3702da4c8e0e16cc9d43a41262d90fc3beef7cf8629523c12ad9a,"['REQ_21_862F24', 'REQ_21_B3A7B9']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,e184c1976fff6c0904c738b27130ab910b89875be6d4112586dea67d302fe5e4,False,[],False,openrouter,6,193af68e09aa0772d38e64169377cff2cc6285d454f12f838f47e69e674de5f6,False,0,2026-06-29T03:51:10Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,2,0.5,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",False,False,True,True,0.166667,False,True,0.0,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,['REQ_21_CB4AA1'],True,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,8e44e86654e7b5a2b012571cdebee098230751fdf76b7d824f901e2fe060495b,budget300_diagnostic,True,rolling_visible_carry_forward,b44c2877db20b1f4084fc6c5cdeb8e4f33c5ce258ff867c1f8cb8d130e6c4101,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,77434dfcdce30de0ce9e323338ee138472817cd764b4d27fe1149ad9435dc29f,False,['REQ_21_4B6270'],True,openrouter,6,aa26b722c1f4a915ef0a68a2119071f7485d7246b474509043b7bfcf81af521f,False,0,2026-06-29T03:51:11Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['REQ_21_B312FD'],True,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,['REQ_21_E20F34'],True,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.333333,False,True,0.0,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium
False,False,['src/requirement/unit_21_5b30b9.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,13fd11935fd9d9b71c6d581578807786bf6bc379ffe10062f8f4ce0e22d51112,budget300_diagnostic,True,ssr_no_visible_carry,147667ca0c04cf240e33c16fcbb10d935014084ef4afccfbf535eadfa9fe4189,['REQ_21_7A8283'],anthropic/claude-opus-4.8,openrouter_claude48,True,False,b4d9970d64343c43f9fe314e73250b5bb7b8842de7e1eafc9e5177a98802af3d,False,[],False,openrouter,6,d4ec820b9098e6cc9546cb64124fd2abf74a72b4876f744e438c3baf00fee988,False,0,2026-06-29T03:51:05Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,1,0.75,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['REQ_21_B312FD'],True,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",True,True,True,False,0.083333,False,True,0.0,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,3601d559a0a22e105a3c93bc45bd839a1aece3cb02cd50763f3e00bd59d3afe4,budget300_diagnostic,False,mature_ssr_loop,dcbe9dc16c3455db1beab6a6421de713accd79400d5a00b8c55a5719db17193e,"['REQ_22_0829D4', 'REQ_22_5EF137', 'REQ_22_91703F', 'REQ_22_B8DFA2', 'REQ_22_C3F4AC', 'REQ_22_CEB9C6']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,5ba6e7bfc36d6362821d70552de9765b0e92f80c6f9a5c777bf49459689226fb,False,[],False,openrouter,7,09d714400996f4220caa65b0bbcfbf33c94f2099db6206c2d61a28d32f17d18b,False,0,2026-06-29T03:51:25Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,6,0.0,,,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_summary::budget300::run1,200,False,73d867fc8710cccde33a3a43bd25aa8d4874b8713aef2ecf48c07d1519a27f7e,budget300_diagnostic,True,rolling_summary,12e23df79af55dc95d1a89e7f1bd1bc4003e451739f0818a9c7592c9c294717b,"['REQ_22_91703F', 'REQ_22_B8DFA2', 'REQ_22_C3F4AC', 'REQ_22_CEB9C6']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,c4936ca109152e30b19c645820226addbe6ec95cab677a9bd585cd022887a495,False,[],False,openrouter,8,ddf8ce401a0846784a904f1592171b57ea4de972b24fb9be0ec9359abbc3fd0a,False,0,2026-06-29T03:51:43Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,4,0.333333,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",False,False,True,True,0.125,False,True,0.0,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,['REQ_22_557970'],True,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,89a98e458510188752096aa276e7936cbbed1171eefd1098bfedcf3ba4ced903,budget300_diagnostic,True,rolling_visible_carry_forward,f5dc72784d07bd4c0944a53d89a6413d6fb555ced64e7d4f763f8d878b18ca0d,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,d9d37345bb81b41f037b4a31fd3a41dc5e7ceeb1d5b4ab80f0215b4eb4dba2c9,False,['REQ_22_BCDF9E'],True,openrouter,8,823d9b42ec59fff92a93f2d1bf8d8b09133789d872d7cd1b47dbab5a20182e52,False,0,2026-06-29T03:51:32Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,"['REQ_22_4C48DD', 'REQ_22_FC8633']",True,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,['REQ_22_57F6B8'],True,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.375,False,True,0.0,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard
False,False,['src/requirement/unit_22_546198.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,bec405d7c3fe613df149b9198e595a484244f84dcc7ffe7c5cac319c52a7ff7a,budget300_diagnostic,True,ssr_no_visible_carry,b247871ba526392052d8b5261a7969a30a0570988bee7a09f38fa40bdb05c6c5,"['REQ_22_0829D4', 'REQ_22_5EF137', 'REQ_22_91703F', 'REQ_22_B8DFA2', 'REQ_22_C3F4AC', 'REQ_22_CEB9C6']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,78ff735357673e283dd8e2bf580aee1bbedf9357d04633858f7a544998c1c353,False,[],False,openrouter,8,5ba38a2d2156a57b94c87a81b0f3a71c4e46921f034466e4075e11aed0376dee,False,0,2026-06-29T03:51:28Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,6,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,False,False,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,9a66ea14b9c300d0cf3fb43bd2d82dc2d11bc6fbd5f42ae6bf63a3be14bc4cef,budget300_diagnostic,False,mature_ssr_loop,f3f453613fa51c58b10d2d00081f96b84be7e7c73b30c702f6f3f980b170821c,"['REQ_23_2CB3FC', 'REQ_23_70A04A', 'REQ_23_98B485', 'REQ_23_A17D74']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,b74d55453a9012fe907302c92b97db90c0f180be5e2b100a971d8c4d39f5d7c9,False,[],False,openrouter,7,b72a00ce3a6f5e35bf2d2c6414603746cdba0aa7a9c40fd8dae1261a272c003a,False,0,2026-06-29T03:51:37Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,4,0.0,,,True,[],False,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_summary::budget300::run1,200,False,3b011d3e8b934ffab1af6dec720f271912043fbfc2b2ab162fc1ab7aea19add2,budget300_diagnostic,False,rolling_summary,8b69d2393c7d671b6b571cd749e2011a4c225c0e0f70d6089021ffffb95bf51b,"['REQ_23_2CB3FC', 'REQ_23_70A04A', 'REQ_23_98B485', 'REQ_23_A17D74']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,4ad0973f96d5c2a5d3c2146bf95095b7a31d9250b133948a7c4ab9fcbd65ee25,False,[],False,openrouter,8,ec60372e6693153061e043ea02a0d51ee7423c4a85c4792e53ae4d2f171d59d9,False,0,2026-06-29T03:51:47Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,4,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,False,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,True,True,False,0.0,False,False,0.0,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,f5a869150dbe3fe3ee9495f2a53f6cbcc072f3bcae5a704e262f6c3f2d5b375b,budget300_diagnostic,True,rolling_visible_carry_forward,610a12cfd1bfcd7dce9b5e5a62fc674e6aa608c79e4dc8ede14addc13d2f2aeb,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,40b176171ac66548bad85282c0df5fec093a10f393180e48fc526be167de7501,False,[],False,openrouter,8,57eebdbdad1da66e896e75cd7899e900f3214f6f8cbdf603c66a5029861afe3e,False,0,2026-06-29T03:51:47Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.25,False,True,0.0,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard
False,False,['src/requirement/unit_23_5e333b.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,9f52bfa5a5e6a0e08cf6d27af5186c4e11e940ac666a99e3e572aa8272f2c69c,budget300_diagnostic,True,ssr_no_visible_carry,f2c0ad3d045c0f3506bc4ed38a5f4fb8a60f0451660544f9ec4320fa204776a4,"['REQ_23_2CB3FC', 'REQ_23_70A04A', 'REQ_23_98B485', 'REQ_23_A17D74']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,b6a06749eb69832f0e758d54cf92149aede8a80e385e190cd9d1439187e2defe,False,[],False,openrouter,8,5501e4b717f8186ce2ee6a00d18775cecb21871363d4095627996e7b9a1f288a,False,0,2026-06-29T03:51:30Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,4,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",True,True,True,False,0.0,False,True,0.0,pcgds_v2_00023_requirement_overwrite_cumulative_active_hard
